id,date,merchant,price,category,memo
fixed_253,2025-08-20,보험사삼성생명,5323,고정비/구독,통신요금
fixed_254,2025-11-05,넷플릭스,169790,고정비/구독,공과금
fixed_255,2025-08-15,유튜브프리미엄,72985,고정비/구독,정기결제
fixed_256,2025-06-11,넷플릭스,143538,고정비/구독,통신요금
fixed_257,2025-02-14,SKT,77401,고정비/구독,관리비
fixed_258,2024-12-29,보험사삼성생명,159015,고정비/구독,공과금
fixed_259,2025-02-06,수도요금,180577,고정비/구독,통신요금
fixed_260,2025-01-09,KT,33668,고정비/구독,공과금
fixed_261,2025-08-23,보험사교보생명,182628,고정비/구독,공과금
fixed_262,2025-07-21,전기요금,13221,고정비/구독,구독료
fixed_263,2025-06-20,전기요금,106981,고정비/구독,구독료
fixed_264,2025-09-12,유튜브프리미엄,188967,고정비/구독,관리비
fixed_265,2025-08-30,관리비,83121,고정비/구독,보험료
fixed_266,2025-09-11,수도요금,181898,고정비/구독,공과금
fixed_267,2025-06-23,LGU+,51857,고정비/구독,구독료
fixed_268,2025-09-06,SKT,26569,고정비/구독,구독료
fixed_269,2025-03-26,도시가스,117377,고정비/구독,정기결제
fixed_270,2025-09-21,보험사삼성생명,127982,고정비/구독,공과금
fixed_271,2025-09-11,넷플릭스,176677,고정비/구독,공과금
fixed_272,2024-12-12,넷플릭스,183458,고정비/구독,통신요금
fixed_273,2025-11-20,수도요금,131412,고정비/구독,통신요금
fixed_274,2025-01-03,보험사삼성생명,178119,고정비/구독,보험료
fixed_275,2025-09-17,보험사교보생명,121298,고정비/구독,보험료
fixed_276,2025-09-16,보험사삼성생명,181534,고정비/구독,관리비
fixed_277,2025-03-01,디즈니플러스,40002,고정비/구독,보험료
fixed_278,2024-12-15,관리비,5331,고정비/구독,관리비
fixed_279,2025-08-26,도시가스,54270,고정비/구독,구독료
fixed_280,2025-10-12,보험사삼성생명,150044,고정비/구독,관리비
fixed_281,2025-07-05,수도요금,143049,고정비/구독,공과금
fixed_282,2025-07-22,수도요금,58782,고정비/구독,구독료
fixed_283,2025-08-17,보험사삼성생명,44995,고정비/구독,공과금
fixed_284,2025-07-26,전기요금,164135,고정비/구독,구독료
fixed_285,2025-06-25,유튜브프리미엄,91094,고정비/구독,통신요금
fixed_286,2025-05-13,SKT,118067,고정비/구독,공과금
fixed_287,2025-08-09,KT,90838,고정비/구독,관리비
fixed_288,2025-10-10,보험사삼성생명,92516,고정비/구독,정기결제
fixed_289,2025-06-09,LGU+,148049,고정비/구독,보험료
fixed_290,2025-03-10,보험사교보생명,48340,고정비/구독,보험료
fixed_291,2024-11-22,보험사삼성생명,18396,고정비/구독,관리비
fixed_292,2025-03-11,KT,173276,고정비/구독,보험료
fixed_293,2025-02-18,관리비,181888,고정비/구독,통신요금
fixed_294,2025-08-19,KT,20840,고정비/구독,보험료
fixed_295,2025-09-23,KT,32546,고정비/구독,관리비
fixed_296,2025-06-23,도시가스,40003,고정비/구독,정기결제
fixed_297,2024-12-13,도시가스,86542,고정비/구독,보험료
fixed_298,2025-08-13,수도요금,88218,고정비/구독,보험료
fixed_299,2025-08-23,KT,161957,고정비/구독,관리비
fixed_300,2025-09-22,유튜브프리미엄,80431,고정비/구독,정기결제
fixed_301,2025-07-07,LGU+,161506,고정비/구독,구독료
fixed_302,2025-06-10,보험사삼성생명,165576,고정비/구독,통신요금
fixed_303,2025-04-28,도시가스,68137,고정비/구독,보험료
fixed_304,2025-03-31,LGU+,129847,고정비/구독,공과금
fixed_305,2025-11-15,KT,101376,고정비/구독,관리비
fixed_306,2025-10-20,보험사삼성생명,169849,고정비/구독,정기결제
fixed_307,2025-08-14,수도요금,131062,고정비/구독,구독료
fixed_308,2025-03-16,넷플릭스,175216,고정비/구독,공과금
fixed_309,2025-08-08,도시가스,66006,고정비/구독,공과금
fixed_310,2025-01-14,KT,171353,고정비/구독,보험료
fixed_311,2025-07-17,도시가스,106650,고정비/구독,보험료
fixed_312,2025-07-12,도시가스,50522,고정비/구독,관리비
fixed_313,2025-01-28,보험사삼성생명,64498,고정비/구독,통신요금
fixed_314,2025-03-29,유튜브프리미엄,82028,고정비/구독,보험료
fixed_315,2025-08-07,보험사삼성생명,167528,고정비/구독,정기결제
fixed_316,2025-09-08,SKT,16445,고정비/구독,정기결제
fixed_317,2025-06-27,전기요금,150534,고정비/구독,관리비
fixed_318,2025-08-19,수도요금,171963,고정비/구독,보험료
fixed_319,2025-04-08,넷플릭스,86133,고정비/구독,구독료
fixed_320,2025-09-11,넷플릭스,159524,고정비/구독,정기결제
fixed_321,2025-10-10,넷플릭스,34917,고정비/구독,공과금
fixed_322,2024-12-19,도시가스,189663,고정비/구독,관리비
fixed_323,2025-03-23,유튜브프리미엄,94355,고정비/구독,정기결제
fixed_324,2025-07-08,보험사삼성생명,91028,고정비/구독,구독료
fixed_325,2025-02-24,도시가스,65716,고정비/구독,구독료
fixed_326,2025-01-16,보험사교보생명,26852,고정비/구독,관리비
fixed_327,2025-01-27,넷플릭스,149542,고정비/구독,관리비
fixed_328,2025-08-25,KT,87799,고정비/구독,보험료
fixed_329,2025-06-03,도시가스,156398,고정비/구독,통신요금
fixed_330,2025-03-15,유튜브프리미엄,122667,고정비/구독,관리비
fixed_331,2024-12-30,SKT,167944,고정비/구독,정기결제
fixed_332,2025-08-10,도시가스,73960,고정비/구독,보험료
fixed_333,2025-07-04,전기요금,80826,고정비/구독,관리비
fixed_334,2024-12-17,유튜브프리미엄,170772,고정비/구독,공과금
fixed_335,2025-10-18,전기요금,157069,고정비/구독,보험료
fixed_336,2025-08-10,디즈니플러스,179002,고정비/구독,정기결제
fixed_337,2025-05-05,디즈니플러스,52219,고정비/구독,구독료
fixed_338,2025-05-05,관리비,67563,고정비/구독,공과금
fixed_339,2025-01-06,보험사교보생명,15396,고정비/구독,보험료
fixed_340,2025-01-06,전기요금,97228,고정비/구독,구독료
fixed_341,2025-07-09,수도요금,87816,고정비/구독,통신요금
fixed_342,2025-04-29,LGU+,127826,고정비/구독,보험료
fixed_343,2024-12-07,관리비,8818,고정비/구독,통신요금
fixed_344,2025-05-31,KT,152215,고정비/구독,보험료
fixed_345,2025-05-02,보험사교보생명,49782,고정비/구독,공과금
fixed_346,2025-01-01,전기요금,15282,고정비/구독,구독료
fixed_347,2025-05-17,KT,183293,고정비/구독,통신요금
fixed_348,2025-11-19,LGU+,110725,고정비/구독,공과금
fixed_349,2025-07-17,LGU+,101044,고정비/구독,통신요금
fixed_350,2025-11-06,전기요금,155005,고정비/구독,구독료
fixed_351,2025-10-08,수도요금,73454,고정비/구독,보험료
fixed_352,2024-12-03,넷플릭스,54414,고정비/구독,통신요금
fixed_353,2025-02-04,보험사삼성생명,92226,고정비/구독,정기결제
fixed_354,2025-10-20,보험사삼성생명,49592,고정비/구독,보험료
fixed_355,2025-08-19,관리비,9768,고정비/구독,통신요금
fixed_356,2025-04-14,SKT,70086,고정비/구독,정기결제
fixed_357,2025-08-03,보험사삼성생명,159026,고정비/구독,보험료
fixed_358,2025-10-27,KT,94397,고정비/구독,공과금
fixed_359,2024-12-12,KT,158238,고정비/구독,보험료
fixed_360,2025-05-09,전기요금,27908,고정비/구독,통신요금
fixed_361,2024-12-30,보험사교보생명,133305,고정비/구독,구독료
fixed_362,2025-05-12,LGU+,172271,고정비/구독,구독료
fixed_363,2025-11-06,보험사삼성생명,57442,고정비/구독,정기결제
fixed_364,2025-05-09,보험사삼성생명,179317,고정비/구독,정기결제
fixed_365,2025-06-03,수도요금,114624,고정비/구독,구독료
fixed_366,2025-07-13,관리비,7685,고정비/구독,보험료
fixed_367,2025-09-05,관리비,188206,고정비/구독,공과금
fixed_368,2025-05-24,관리비,136587,고정비/구독,관리비
fixed_369,2025-03-21,SKT,89527,고정비/구독,공과금
fixed_370,2025-02-10,수도요금,76681,고정비/구독,정기결제
fixed_371,2025-03-29,KT,149664,고정비/구독,보험료
fixed_372,2025-04-03,LGU+,5178,고정비/구독,공과금
fixed_373,2025-02-09,KT,26759,고정비/구독,통신요금
fixed_374,2025-03-15,디즈니플러스,30292,고정비/구독,보험료
fixed_375,2025-04-04,넷플릭스,49296,고정비/구독,공과금
fixed_376,2025-07-14,KT,24590,고정비/구독,공과금
fixed_377,2025-05-04,수도요금,178936,고정비/구독,공과금
fixed_378,2024-12-26,전기요금,55174,고정비/구독,공과금
fixed_379,2025-03-15,디즈니플러스,134760,고정비/구독,공과금
fixed_380,2025-11-05,관리비,150095,고정비/구독,정기결제
fixed_381,2025-10-29,LGU+,75791,고정비/구독,구독료
fixed_382,2025-11-08,넷플릭스,13178,고정비/구독,구독료
fixed_383,2024-12-27,관리비,99476,고정비/구독,공과금
fixed_384,2025-02-16,디즈니플러스,126272,고정비/구독,관리비
fixed_385,2025-08-23,전기요금,90335,고정비/구독,구독료
fixed_386,2025-03-11,전기요금,130387,고정비/구독,공과금
fixed_387,2025-02-04,보험사삼성생명,78304,고정비/구독,정기결제
fixed_388,2025-05-04,유튜브프리미엄,120761,고정비/구독,공과금
fixed_389,2024-11-21,관리비,117626,고정비/구독,관리비
fixed_390,2025-07-21,유튜브프리미엄,127374,고정비/구독,공과금
fixed_391,2025-02-27,보험사교보생명,155726,고정비/구독,공과금
fixed_392,2024-11-30,디즈니플러스,166614,고정비/구독,보험료
fixed_393,2025-05-19,유튜브프리미엄,84144,고정비/구독,구독료
fixed_394,2025-02-17,SKT,19740,고정비/구독,통신요금
fixed_395,2025-10-26,디즈니플러스,108020,고정비/구독,공과금
fixed_396,2024-12-26,보험사교보생명,53342,고정비/구독,공과금
fixed_397,2025-04-08,도시가스,150710,고정비/구독,통신요금
fixed_398,2025-01-27,KT,63680,고정비/구독,보험료
fixed_399,2025-05-25,LGU+,94760,고정비/구독,공과금
fixed_400,2025-06-28,유튜브프리미엄,199624,고정비/구독,보험료
fixed_401,2025-10-11,넷플릭스,20602,고정비/구독,통신요금
fixed_402,2025-07-28,수도요금,129576,고정비/구독,보험료
fixed_403,2025-04-23,수도요금,129606,고정비/구독,구독료
fixed_404,2025-01-10,관리비,114355,고정비/구독,통신요금
fixed_405,2025-11-14,보험사교보생명,188135,고정비/구독,정기결제
fixed_406,2024-12-21,KT,177198,고정비/구독,관리비
fixed_407,2024-12-05,보험사교보생명,108204,고정비/구독,관리비
fixed_408,2025-10-30,유튜브프리미엄,90462,고정비/구독,통신요금
fixed_409,2025-04-24,LGU+,86492,고정비/구독,정기결제
fixed_410,2025-06-05,유튜브프리미엄,127368,고정비/구독,정기결제
fixed_411,2025-04-25,관리비,111331,고정비/구독,공과금
fixed_412,2024-11-20,전기요금,137192,고정비/구독,정기결제
fixed_413,2025-03-31,도시가스,93636,고정비/구독,관리비
fixed_414,2025-10-08,보험사교보생명,65746,고정비/구독,통신요금
fixed_415,2025-07-06,관리비,63321,고정비/구독,관리비
fixed_416,2025-02-25,넷플릭스,116447,고정비/구독,통신요금
