id,date,merchant,price,category,memo
edu_97,2025-06-28,YES24,204187,교육(도서 포함),책주문
edu_98,2025-08-11,YES24,218276,교육(도서 포함),도서구매
edu_99,2025-08-28,학원비,191658,교육(도서 포함),학습서구매
edu_100,2025-07-16,교보문고,123895,교육(도서 포함),책주문
edu_101,2025-09-26,알라딘,220554,교육(도서 포함),수강료
edu_102,2025-10-22,패스트캠퍼스,174585,교육(도서 포함),수강료
edu_103,2025-06-10,인프런,194660,교육(도서 포함),책주문
edu_104,2025-04-23,코딩학원,153913,교육(도서 포함),학습서구매
edu_105,2025-07-22,동네서점,197306,교육(도서 포함),교육비
edu_106,2025-10-03,영어학원,21418,교육(도서 포함),교육비
edu_107,2025-05-13,인프런,23712,교육(도서 포함),학습서구매
edu_108,2025-09-18,학원비,204041,교육(도서 포함),책주문
edu_109,2025-05-14,인프런,165347,교육(도서 포함),수강료
edu_110,2025-06-10,피아노학원,137398,교육(도서 포함),수강료
edu_111,2025-09-04,인프런,75026,교육(도서 포함),학습서구매
edu_112,2024-12-16,학원비,92202,교육(도서 포함),교육비
edu_113,2025-01-16,교보문고,218961,교육(도서 포함),수강료
edu_114,2025-04-26,패스트캠퍼스,293021,교육(도서 포함),책주문
edu_115,2025-07-31,인프런,184940,교육(도서 포함),교육비
edu_116,2024-12-27,영풍문고,262527,교육(도서 포함),학원비
edu_117,2025-10-01,동네서점,239664,교육(도서 포함),수강료
edu_118,2025-06-11,교보문고,245994,교육(도서 포함),교육비
edu_119,2025-08-01,인강플랫폼,38542,교육(도서 포함),교육비
edu_120,2025-06-02,인프런,13094,교육(도서 포함),도서구매
edu_121,2025-05-16,인프런,96434,교육(도서 포함),학원비
edu_122,2025-03-27,학원비,197235,교육(도서 포함),도서구매
edu_123,2025-06-03,교보문고,194088,교육(도서 포함),학원비
edu_124,2025-07-28,코딩학원,206797,교육(도서 포함),학원비
edu_125,2025-01-11,인프런,10519,교육(도서 포함),도서구매
edu_126,2025-09-13,알라딘,134423,교육(도서 포함),교육비
edu_127,2025-03-29,코딩학원,35486,교육(도서 포함),도서구매
edu_128,2025-06-21,영어학원,182143,교육(도서 포함),학습서구매
edu_129,2024-12-18,YES24,274455,교육(도서 포함),학습서구매
edu_130,2025-03-08,알라딘,132448,교육(도서 포함),책주문
edu_131,2025-02-04,동네서점,85889,교육(도서 포함),학습서구매
edu_132,2025-08-19,피아노학원,86838,교육(도서 포함),학원비
edu_133,2025-07-25,교보문고,207155,교육(도서 포함),수강료
edu_134,2025-09-05,YES24,166426,교육(도서 포함),교육비
edu_135,2025-06-12,YES24,104528,교육(도서 포함),교육비
edu_136,2025-05-23,학원비,169831,교육(도서 포함),수강료
edu_137,2025-10-04,영어학원,95788,교육(도서 포함),교육비
edu_138,2025-06-25,인프런,268350,교육(도서 포함),학습서구매
edu_139,2025-05-30,영풍문고,36474,교육(도서 포함),책주문
edu_140,2025-05-31,패스트캠퍼스,243738,교육(도서 포함),도서구매
edu_141,2025-04-14,인프런,68249,교육(도서 포함),학습서구매
edu_142,2025-09-11,인강플랫폼,41447,교육(도서 포함),학원비
edu_143,2025-01-24,알라딘,115835,교육(도서 포함),교육비
edu_144,2025-03-20,인프런,79471,교육(도서 포함),도서구매
edu_145,2025-04-15,교보문고,251799,교육(도서 포함),수강료
edu_146,2025-08-17,코딩학원,183779,교육(도서 포함),수강료
edu_147,2025-08-08,영풍문고,197228,교육(도서 포함),교육비
edu_148,2025-07-16,영어학원,61926,교육(도서 포함),교육비
edu_149,2025-11-11,동네서점,108851,교육(도서 포함),학습서구매
edu_150,2025-11-10,코딩학원,163144,교육(도서 포함),도서구매
edu_151,2025-11-05,인강플랫폼,292326,교육(도서 포함),책주문
edu_152,2025-06-05,인강플랫폼,36677,교육(도서 포함),교육비
edu_153,2025-05-09,학원비,29876,교육(도서 포함),도서구매
edu_154,2025-01-16,피아노학원,227975,교육(도서 포함),학습서구매
edu_155,2025-06-16,YES24,22401,교육(도서 포함),수강료
edu_156,2025-10-15,영풍문고,245891,교육(도서 포함),책주문
edu_157,2025-05-05,패스트캠퍼스,210518,교육(도서 포함),교육비
edu_158,2025-03-14,인프런,261766,교육(도서 포함),학습서구매
edu_159,2025-08-20,인프런,174480,교육(도서 포함),도서구매
edu_160,2025-04-04,영어학원,126436,교육(도서 포함),교육비
edu_161,2024-12-02,패스트캠퍼스,71867,교육(도서 포함),도서구매
edu_162,2025-08-31,코딩학원,48126,교육(도서 포함),책주문
edu_163,2025-05-13,YES24,151519,교육(도서 포함),책주문
edu_164,2025-08-17,영어학원,162504,교육(도서 포함),수강료
edu_165,2025-04-06,인강플랫폼,226649,교육(도서 포함),학습서구매
edu_166,2025-03-16,동네서점,99380,교육(도서 포함),책주문
edu_167,2025-05-14,인프런,75917,교육(도서 포함),도서구매
edu_168,2024-12-23,교보문고,248626,교육(도서 포함),학습서구매
edu_169,2025-04-22,피아노학원,42581,교육(도서 포함),책주문
edu_170,2025-03-14,동네서점,246379,교육(도서 포함),책주문
edu_171,2025-05-12,패스트캠퍼스,292065,교육(도서 포함),수강료
edu_172,2025-08-24,학원비,78684,교육(도서 포함),학습서구매
edu_173,2025-01-13,코딩학원,243146,교육(도서 포함),학원비
edu_174,2024-12-18,알라딘,270633,교육(도서 포함),학원비
edu_175,2025-10-01,YES24,90286,교육(도서 포함),수강료
edu_176,2025-04-10,학원비,284993,교육(도서 포함),학원비
edu_177,2025-01-23,교보문고,281551,교육(도서 포함),교육비
edu_178,2025-04-22,피아노학원,231093,교육(도서 포함),도서구매
edu_179,2025-04-10,인터파크도서,40189,교육(도서 포함),교육비
edu_180,2025-06-16,영풍문고,251473,교육(도서 포함),수강료
edu_181,2024-12-03,패스트캠퍼스,74501,교육(도서 포함),수강료
edu_182,2025-07-31,학원비,260353,교육(도서 포함),학습서구매
edu_183,2025-10-03,인프런,48522,교육(도서 포함),수강료
edu_184,2025-06-18,피아노학원,170464,교육(도서 포함),교육비
edu_185,2025-08-21,동네서점,156979,교육(도서 포함),도서구매
edu_186,2025-09-05,코딩학원,236215,교육(도서 포함),학원비
edu_187,2025-06-02,학원비,267741,교육(도서 포함),학원비
edu_188,2025-09-04,영어학원,161429,교육(도서 포함),수강료
edu_189,2025-06-01,피아노학원,145028,교육(도서 포함),학습서구매
edu_190,2025-10-20,인강플랫폼,285779,교육(도서 포함),학원비
edu_191,2025-11-02,YES24,211251,교육(도서 포함),학원비
edu_192,2025-02-26,인프런,221125,교육(도서 포함),도서구매
edu_193,2025-05-05,동네서점,34748,교육(도서 포함),도서구매
edu_194,2025-09-26,동네서점,241398,교육(도서 포함),학습서구매
edu_195,2025-02-10,피아노학원,150262,교육(도서 포함),교육비
edu_196,2024-12-29,영어학원,31850,교육(도서 포함),학습서구매
edu_197,2025-09-12,코딩학원,51176,교육(도서 포함),도서구매
edu_198,2025-06-25,학원비,260669,교육(도서 포함),수강료
edu_199,2025-02-21,영풍문고,273152,교육(도서 포함),학원비
edu_200,2025-04-05,패스트캠퍼스,152860,교육(도서 포함),교육비
edu_201,2025-09-28,학원비,124643,교육(도서 포함),책주문
edu_202,2025-11-03,인터파크도서,251655,교육(도서 포함),수강료
edu_203,2025-10-10,알라딘,296417,교육(도서 포함),교육비
edu_204,2025-04-12,인강플랫폼,158300,교육(도서 포함),학원비
edu_205,2024-12-31,패스트캠퍼스,61015,교육(도서 포함),학습서구매
edu_206,2025-06-10,동네서점,91249,교육(도서 포함),수강료
edu_207,2025-03-25,코딩학원,208284,교육(도서 포함),수강료
edu_208,2025-04-16,알라딘,94758,교육(도서 포함),학원비
edu_209,2025-04-03,패스트캠퍼스,13381,교육(도서 포함),학습서구매
edu_210,2025-09-11,인프런,261282,교육(도서 포함),도서구매
edu_211,2025-04-16,영풍문고,24239,교육(도서 포함),도서구매
edu_212,2025-07-29,알라딘,72000,교육(도서 포함),교육비
edu_213,2025-01-03,영어학원,101848,교육(도서 포함),수강료
edu_214,2025-06-21,인강플랫폼,159851,교육(도서 포함),책주문
edu_215,2025-02-21,동네서점,43336,교육(도서 포함),수강료
edu_216,2025-01-31,영어학원,24049,교육(도서 포함),수강료
edu_217,2025-11-06,인프런,226926,교육(도서 포함),도서구매
edu_218,2025-08-30,학원비,201144,교육(도서 포함),수강료
edu_219,2025-08-23,동네서점,123313,교육(도서 포함),도서구매
edu_220,2025-02-16,영풍문고,17341,교육(도서 포함),도서구매
edu_221,2024-11-23,코딩학원,145671,교육(도서 포함),교육비
edu_222,2025-04-18,YES24,186622,교육(도서 포함),학원비
edu_223,2025-08-28,코딩학원,72130,교육(도서 포함),학습서구매
edu_224,2025-05-23,인터파크도서,122043,교육(도서 포함),학습서구매
edu_225,2025-06-03,피아노학원,298888,교육(도서 포함),도서구매
edu_226,2025-05-26,패스트캠퍼스,253429,교육(도서 포함),교육비
edu_227,2025-02-14,영풍문고,193147,교육(도서 포함),도서구매
edu_228,2025-05-22,학원비,44163,교육(도서 포함),수강료
edu_229,2025-09-11,교보문고,187578,교육(도서 포함),도서구매
edu_230,2025-09-10,학원비,223052,교육(도서 포함),학습서구매
edu_231,2025-11-05,영어학원,164087,교육(도서 포함),수강료
edu_232,2025-07-26,인프런,175210,교육(도서 포함),교육비
edu_233,2025-10-29,교보문고,209488,교육(도서 포함),학원비
edu_234,2025-06-22,코딩학원,111956,교육(도서 포함),도서구매
edu_235,2025-05-26,코딩학원,22401,교육(도서 포함),수강료
edu_236,2025-11-07,YES24,68811,교육(도서 포함),도서구매
edu_237,2025-07-14,영어학원,139348,교육(도서 포함),도서구매
edu_238,2025-06-02,인프런,68524,교육(도서 포함),학원비
edu_239,2025-02-19,알라딘,148197,교육(도서 포함),교육비
edu_240,2025-09-10,학원비,14860,교육(도서 포함),도서구매
edu_241,2025-09-28,패스트캠퍼스,112878,교육(도서 포함),책주문
edu_242,2025-05-23,인터파크도서,292382,교육(도서 포함),책주문
edu_243,2025-09-22,인프런,230253,교육(도서 포함),학원비
edu_244,2025-02-16,YES24,39903,교육(도서 포함),도서구매
edu_245,2025-01-01,코딩학원,235520,교육(도서 포함),책주문
edu_246,2025-01-21,영어학원,152958,교육(도서 포함),교육비
edu_247,2025-06-17,영어학원,136230,교육(도서 포함),학습서구매
edu_248,2024-12-30,인프런,234378,교육(도서 포함),학습서구매
edu_249,2025-01-26,영풍문고,269217,교육(도서 포함),수강료
edu_250,2024-12-29,영어학원,289692,교육(도서 포함),수강료
edu_251,2025-03-14,패스트캠퍼스,163165,교육(도서 포함),수강료
edu_252,2025-06-17,학원비,33087,교육(도서 포함),도서구매
edu_253,2025-04-09,YES24,58909,교육(도서 포함),수강료
edu_254,2025-11-18,알라딘,119920,교육(도서 포함),수강료
edu_255,2025-07-06,학원비,221517,교육(도서 포함),책주문
edu_256,2025-11-17,패스트캠퍼스,78330,교육(도서 포함),도서구매
edu_257,2025-03-21,인터파크도서,160293,교육(도서 포함),학원비
edu_258,2025-02-11,인터파크도서,257387,교육(도서 포함),학습서구매
edu_259,2025-07-25,코딩학원,37262,교육(도서 포함),도서구매
edu_260,2024-12-23,동네서점,149789,교육(도서 포함),학원비
edu_261,2025-06-11,피아노학원,198370,교육(도서 포함),책주문
edu_262,2025-01-20,교보문고,73238,교육(도서 포함),수강료
edu_263,2025-03-20,인프런,256142,교육(도서 포함),학습서구매
edu_264,2025-09-13,인프런,83331,교육(도서 포함),책주문
edu_265,2025-06-01,인터파크도서,253111,교육(도서 포함),수강료
edu_266,2025-10-09,코딩학원,229895,교육(도서 포함),학원비
edu_267,2025-01-03,피아노학원,138402,교육(도서 포함),책주문
edu_268,2025-01-19,영풍문고,216428,교육(도서 포함),학원비
edu_269,2024-11-22,코딩학원,285386,교육(도서 포함),책주문
edu_270,2025-07-17,영풍문고,175848,교육(도서 포함),수강료
edu_271,2025-09-27,패스트캠퍼스,139454,교육(도서 포함),수강료
edu_272,2025-04-23,알라딘,7834,교육(도서 포함),책주문
edu_273,2025-02-18,YES24,282312,교육(도서 포함),책주문
edu_274,2025-05-03,학원비,18694,교육(도서 포함),책주문
edu_275,2025-05-26,인터파크도서,52805,교육(도서 포함),책주문
edu_276,2025-02-23,인프런,286831,교육(도서 포함),학원비
edu_277,2025-09-04,YES24,59838,교육(도서 포함),교육비
edu_278,2025-01-13,교보문고,244189,교육(도서 포함),학원비
edu_279,2025-09-19,인프런,116653,교육(도서 포함),도서구매
edu_280,2025-05-01,인프런,121139,교육(도서 포함),수강료
edu_281,2025-03-05,학원비,56509,교육(도서 포함),학원비
edu_282,2025-07-15,인강플랫폼,201646,교육(도서 포함),수강료
edu_283,2025-05-07,인터파크도서,255866,교육(도서 포함),도서구매
edu_284,2025-01-17,코딩학원,41434,교육(도서 포함),수강료
edu_285,2025-01-23,인강플랫폼,11976,교육(도서 포함),책주문
edu_286,2025-09-15,코딩학원,224876,교육(도서 포함),학원비
edu_287,2024-12-20,인프런,201401,교육(도서 포함),학원비
edu_288,2025-05-27,동네서점,187859,교육(도서 포함),학원비
edu_289,2025-03-15,영어학원,188317,교육(도서 포함),학습서구매
edu_290,2025-07-10,인강플랫폼,214599,교육(도서 포함),교육비
edu_291,2025-08-19,인터파크도서,145107,교육(도서 포함),수강료
edu_292,2025-05-12,피아노학원,186502,교육(도서 포함),학습서구매
edu_293,2025-06-11,학원비,72733,교육(도서 포함),책주문
edu_294,2025-03-14,인터파크도서,144798,교육(도서 포함),학습서구매
edu_295,2025-08-24,영어학원,159529,교육(도서 포함),도서구매
edu_296,2025-08-20,교보문고,83813,교육(도서 포함),도서구매
edu_297,2025-10-15,피아노학원,51247,교육(도서 포함),책주문
edu_298,2024-12-14,동네서점,249363,교육(도서 포함),교육비
edu_299,2025-03-14,인프런,67903,교육(도서 포함),도서구매
edu_300,2025-05-03,알라딘,142886,교육(도서 포함),도서구매
edu_301,2025-07-04,인강플랫폼,263274,교육(도서 포함),교육비
edu_302,2025-09-17,인강플랫폼,298780,교육(도서 포함),수강료
edu_303,2025-08-08,영어학원,85032,교육(도서 포함),학습서구매
edu_304,2024-12-20,인강플랫폼,275340,교육(도서 포함),교육비
edu_305,2025-06-02,인터파크도서,281669,교육(도서 포함),학원비
edu_306,2025-10-13,영어학원,138975,교육(도서 포함),책주문
edu_307,2025-03-18,패스트캠퍼스,234008,교육(도서 포함),학습서구매
edu_308,2025-01-16,피아노학원,11902,교육(도서 포함),책주문
edu_309,2025-03-15,알라딘,110632,교육(도서 포함),수강료
edu_310,2025-07-02,인터파크도서,48211,교육(도서 포함),도서구매
edu_311,2025-08-16,알라딘,281859,교육(도서 포함),교육비
edu_312,2025-04-13,영풍문고,100392,교육(도서 포함),수강료
edu_313,2025-11-09,영어학원,139454,교육(도서 포함),학원비
edu_314,2025-06-07,교보문고,247268,교육(도서 포함),책주문
edu_315,2025-11-05,인프런,263764,교육(도서 포함),도서구매
edu_316,2025-04-02,패스트캠퍼스,188880,교육(도서 포함),수강료
edu_317,2025-01-06,동네서점,192960,교육(도서 포함),수강료
edu_318,2025-10-24,패스트캠퍼스,154482,교육(도서 포함),학습서구매
edu_319,2025-06-06,패스트캠퍼스,199225,교육(도서 포함),책주문
edu_320,2025-02-09,인강플랫폼,80268,교육(도서 포함),수강료
edu_321,2025-02-20,코딩학원,224155,교육(도서 포함),수강료
edu_322,2025-09-25,학원비,35340,교육(도서 포함),학원비
edu_323,2025-09-03,피아노학원,148470,교육(도서 포함),교육비
edu_324,2025-09-04,인터파크도서,246062,교육(도서 포함),교육비
edu_325,2025-01-15,교보문고,241344,교육(도서 포함),책주문
edu_326,2025-03-09,코딩학원,47299,교육(도서 포함),학습서구매
edu_327,2025-10-23,YES24,187920,교육(도서 포함),학원비
edu_328,2025-04-11,알라딘,71670,교육(도서 포함),학원비
edu_329,2025-01-20,인터파크도서,203945,교육(도서 포함),학습서구매
edu_330,2025-09-25,패스트캠퍼스,125359,교육(도서 포함),도서구매
edu_331,2025-04-01,인프런,81725,교육(도서 포함),학원비
edu_332,2025-09-23,피아노학원,43488,교육(도서 포함),도서구매
edu_333,2025-11-13,알라딘,125914,교육(도서 포함),책주문
edu_334,2025-03-26,코딩학원,270954,교육(도서 포함),학원비
edu_335,2025-09-06,동네서점,194020,교육(도서 포함),수강료
edu_336,2024-12-17,영어학원,145646,교육(도서 포함),도서구매
edu_337,2025-10-13,인터파크도서,59534,교육(도서 포함),학원비
edu_338,2025-01-22,교보문고,276202,교육(도서 포함),수강료
edu_339,2025-04-25,YES24,79082,교육(도서 포함),도서구매
edu_340,2025-04-14,인강플랫폼,10672,교육(도서 포함),수강료
edu_341,2025-07-26,YES24,39918,교육(도서 포함),책주문
edu_342,2025-06-04,패스트캠퍼스,94482,교육(도서 포함),도서구매
edu_343,2025-07-02,알라딘,92735,교육(도서 포함),수강료
edu_344,2025-02-07,영풍문고,247760,교육(도서 포함),학습서구매
edu_345,2025-04-07,영풍문고,66389,교육(도서 포함),도서구매
edu_346,2025-10-25,동네서점,55668,교육(도서 포함),학원비
edu_347,2025-08-24,영풍문고,33420,교육(도서 포함),책주문
edu_348,2025-03-16,학원비,146896,교육(도서 포함),수강료
edu_349,2025-01-04,인프런,175580,교육(도서 포함),학원비
edu_350,2025-03-04,YES24,20568,교육(도서 포함),학습서구매
edu_351,2025-02-15,패스트캠퍼스,129479,교육(도서 포함),도서구매
edu_352,2024-11-27,영어학원,256243,교육(도서 포함),교육비
edu_353,2025-04-12,YES24,88297,교육(도서 포함),교육비
edu_354,2025-04-24,코딩학원,239666,교육(도서 포함),책주문
edu_355,2025-05-21,패스트캠퍼스,204951,교육(도서 포함),도서구매
edu_356,2025-03-10,영어학원,66494,교육(도서 포함),책주문
edu_357,2025-07-29,알라딘,258561,교육(도서 포함),학원비
edu_358,2025-07-10,코딩학원,156674,교육(도서 포함),도서구매
edu_359,2025-02-15,동네서점,170121,교육(도서 포함),교육비
edu_360,2025-02-27,피아노학원,259503,교육(도서 포함),도서구매
edu_361,2025-03-10,영어학원,297252,교육(도서 포함),도서구매
edu_362,2025-03-23,인터파크도서,199115,교육(도서 포함),교육비
edu_363,2025-03-01,인강플랫폼,170089,교육(도서 포함),수강료
edu_364,2024-11-29,인강플랫폼,52345,교육(도서 포함),교육비
edu_365,2025-03-05,피아노학원,14296,교육(도서 포함),수강료
edu_366,2025-04-05,동네서점,254465,교육(도서 포함),학습서구매
edu_367,2025-07-28,인프런,186865,교육(도서 포함),책주문
edu_368,2025-03-22,영풍문고,239961,교육(도서 포함),학습서구매
edu_369,2025-01-30,영어학원,183069,교육(도서 포함),책주문
edu_370,2025-10-19,코딩학원,259491,교육(도서 포함),도서구매
edu_371,2025-03-14,인프런,80803,교육(도서 포함),책주문
edu_372,2025-03-05,영어학원,105768,교육(도서 포함),도서구매
edu_373,2025-01-02,인강플랫폼,134844,교육(도서 포함),학원비
edu_374,2025-01-09,영풍문고,118040,교육(도서 포함),학원비
edu_375,2025-09-22,코딩학원,56607,교육(도서 포함),교육비
edu_376,2025-09-25,인터파크도서,101145,교육(도서 포함),도서구매
edu_377,2025-01-15,피아노학원,132133,교육(도서 포함),학원비
edu_378,2025-07-14,인프런,32031,교육(도서 포함),학원비
edu_379,2025-01-25,YES24,204487,교육(도서 포함),학원비
edu_380,2025-08-18,피아노학원,118805,교육(도서 포함),교육비
edu_381,2025-09-15,알라딘,227551,교육(도서 포함),학원비
edu_382,2025-04-05,동네서점,48403,교육(도서 포함),도서구매
edu_383,2025-07-06,학원비,151391,교육(도서 포함),교육비
edu_384,2025-02-01,YES24,225159,교육(도서 포함),교육비
edu_385,2024-12-26,영풍문고,267175,교육(도서 포함),학원비
edu_386,2025-05-20,알라딘,154830,교육(도서 포함),수강료
edu_387,2025-09-01,코딩학원,115618,교육(도서 포함),학습서구매
edu_388,2025-07-30,패스트캠퍼스,180756,교육(도서 포함),책주문
edu_389,2025-08-18,학원비,115580,교육(도서 포함),교육비
edu_390,2025-07-16,피아노학원,49705,교육(도서 포함),교육비
edu_391,2025-07-07,동네서점,284854,교육(도서 포함),도서구매
edu_392,2025-06-08,인프런,131223,교육(도서 포함),학원비
edu_393,2025-06-27,영풍문고,19762,교육(도서 포함),학습서구매
edu_394,2025-08-02,패스트캠퍼스,70909,교육(도서 포함),교육비
edu_395,2025-10-09,학원비,96056,교육(도서 포함),학원비
edu_396,2025-04-27,영풍문고,84592,교육(도서 포함),학습서구매
edu_397,2025-02-16,인터파크도서,264575,교육(도서 포함),도서구매
edu_398,2025-09-16,코딩학원,179476,교육(도서 포함),책주문
edu_399,2025-02-01,인강플랫폼,145129,교육(도서 포함),학습서구매
edu_400,2025-03-26,인강플랫폼,250303,교육(도서 포함),수강료
edu_401,2025-01-09,동네서점,53443,교육(도서 포함),학원비
edu_402,2024-12-03,코딩학원,12644,교육(도서 포함),수강료
edu_403,2025-05-03,피아노학원,156035,교육(도서 포함),학습서구매
edu_404,2025-06-23,인강플랫폼,230852,교육(도서 포함),책주문
edu_405,2025-08-05,교보문고,120476,교육(도서 포함),도서구매
edu_406,2025-11-13,인프런,282354,교육(도서 포함),학원비
edu_407,2025-05-05,피아노학원,278418,교육(도서 포함),수강료
edu_408,2025-10-23,인터파크도서,251426,교육(도서 포함),교육비
edu_409,2025-05-24,코딩학원,147718,교육(도서 포함),수강료
