id,date,merchant,price,category,memo
fin_40,2025-01-05,예금이체,84895,금융/이체/저축,현금인출
fin_41,2025-03-13,ATM입금,109123,금융/이체/저축,현금인출
fin_42,2025-06-30,적금이체,22152,금융/이체/저축,적금납입
fin_43,2025-10-09,국민은행,146839,금융/이체/저축,현금인출
fin_44,2025-03-24,카카오페이송금,152003,금융/이체/저축,예금이체
fin_45,2025-04-24,예금이체,146015,금융/이체/저축,투자이체
fin_46,2025-02-09,우리은행,137101,금융/이체/저축,이체
fin_47,2025-02-26,적금이체,172510,금융/이체/저축,예금이체
fin_48,2025-08-27,ATM출금,26694,금융/이체/저축,적금납입
fin_49,2025-04-03,ATM입금,163911,금융/이체/저축,송금
fin_50,2025-10-01,우리은행,68949,금융/이체/저축,투자이체
fin_51,2025-01-09,우리은행,54609,금융/이체/저축,예금이체
fin_52,2025-10-31,적금이체,6411,금융/이체/저축,송금
fin_53,2025-08-11,신한은행,25628,금융/이체/저축,적금납입
fin_54,2025-01-17,하나은행,109802,금융/이체/저축,현금인출
fin_55,2025-10-08,ATM입금,171583,금융/이체/저축,현금인출
fin_56,2025-03-04,카카오페이송금,157752,금융/이체/저축,예금이체
fin_57,2025-08-07,하나은행,101761,금융/이체/저축,이체
fin_58,2025-08-04,예금이체,141923,금융/이체/저축,적금납입
fin_59,2025-06-06,우리은행,194266,금융/이체/저축,적금납입
fin_60,2025-01-11,신한은행,182306,금융/이체/저축,현금인출
fin_61,2025-09-05,국민은행,47810,금융/이체/저축,이체
fin_62,2025-03-06,우리은행,43534,금융/이체/저축,현금인출
fin_63,2025-07-06,국민은행,18230,금융/이체/저축,투자이체
fin_64,2025-01-02,토스송금,120301,금융/이체/저축,예금이체
fin_65,2025-10-07,토스송금,59856,금융/이체/저축,송금
fin_66,2025-10-10,하나은행,129792,금융/이체/저축,적금납입
fin_67,2025-03-19,적금이체,136240,금융/이체/저축,현금인출
fin_68,2025-09-21,예금이체,199372,금융/이체/저축,송금
fin_69,2025-06-26,신한은행,151558,금융/이체/저축,투자이체
fin_70,2025-07-19,신한은행,24305,금융/이체/저축,적금납입
fin_71,2025-03-29,증권계좌,14895,금융/이체/저축,예금이체
fin_72,2025-11-20,국민은행,108420,금융/이체/저축,예금이체
fin_73,2025-06-01,하나은행,76824,금융/이체/저축,이체
fin_74,2025-11-11,카카오페이송금,155402,금융/이체/저축,현금인출
fin_75,2024-12-17,예금이체,61931,금융/이체/저축,이체
fin_76,2025-09-06,국민은행,104890,금융/이체/저축,투자이체
fin_77,2025-05-07,토스송금,54170,금융/이체/저축,적금납입
fin_78,2025-06-22,예금이체,80109,금융/이체/저축,투자이체
fin_79,2025-09-15,카카오페이송금,14145,금융/이체/저축,송금
fin_80,2025-05-20,국민은행,44547,금융/이체/저축,현금인출
fin_81,2025-05-02,적금이체,43130,금융/이체/저축,이체
fin_82,2025-09-13,신한은행,92390,금융/이체/저축,현금인출
fin_83,2025-01-01,예금이체,4854,금융/이체/저축,예금이체
fin_84,2025-07-22,적금이체,192472,금융/이체/저축,송금
fin_85,2025-06-22,적금이체,88074,금융/이체/저축,송금
fin_86,2025-10-16,하나은행,29719,금융/이체/저축,송금
fin_87,2025-10-16,ATM출금,18208,금융/이체/저축,적금납입
fin_88,2025-09-24,우리은행,192404,금융/이체/저축,적금납입
fin_89,2025-04-11,토스송금,134955,금융/이체/저축,이체
fin_90,2025-07-05,카카오페이송금,153450,금융/이체/저축,이체
fin_91,2025-09-17,ATM출금,2191,금융/이체/저축,현금인출
fin_92,2025-11-02,적금이체,188155,금융/이체/저축,송금
fin_93,2024-12-06,토스송금,26484,금융/이체/저축,현금인출
fin_94,2025-10-09,토스송금,157417,금융/이체/저축,적금납입
fin_95,2024-12-13,예금이체,188092,금융/이체/저축,이체
fin_96,2025-01-29,우리은행,57148,금융/이체/저축,예금이체
fin_97,2025-03-24,증권계좌,129691,금융/이체/저축,이체
fin_98,2025-10-30,ATM입금,98992,금융/이체/저축,투자이체
fin_99,2025-10-15,우리은행,174773,금융/이체/저축,이체
fin_100,2025-11-12,증권계좌,31031,금융/이체/저축,적금납입
fin_101,2025-04-24,우리은행,126973,금융/이체/저축,송금
fin_102,2025-01-07,증권계좌,149391,금융/이체/저축,투자이체
fin_103,2025-09-26,신한은행,22801,금융/이체/저축,현금인출
fin_104,2025-01-03,ATM출금,49475,금융/이체/저축,투자이체
fin_105,2025-01-16,국민은행,72330,금융/이체/저축,투자이체
fin_106,2025-03-19,ATM출금,163346,금융/이체/저축,송금
fin_107,2025-04-04,적금이체,185353,금융/이체/저축,현금인출
fin_108,2025-08-13,우리은행,117037,금융/이체/저축,현금인출
fin_109,2025-09-27,예금이체,183893,금융/이체/저축,적금납입
fin_110,2024-12-25,토스송금,127931,금융/이체/저축,투자이체
fin_111,2025-01-04,우리은행,194556,금융/이체/저축,현금인출
fin_112,2025-08-09,토스송금,53013,금융/이체/저축,적금납입
fin_113,2025-07-10,예금이체,189569,금융/이체/저축,적금납입
fin_114,2025-07-21,국민은행,173555,금융/이체/저축,예금이체
fin_115,2025-11-17,국민은행,66315,금융/이체/저축,적금납입
fin_116,2025-03-23,카카오페이송금,103169,금융/이체/저축,적금납입
fin_117,2025-08-01,ATM입금,43240,금융/이체/저축,현금인출
fin_118,2025-06-06,우리은행,118436,금융/이체/저축,현금인출
fin_119,2025-07-22,카카오페이송금,178202,금융/이체/저축,예금이체
fin_120,2025-02-04,국민은행,95427,금융/이체/저축,예금이체
fin_121,2025-11-10,국민은행,26411,금융/이체/저축,투자이체
fin_122,2025-05-21,국민은행,69536,금융/이체/저축,예금이체
fin_123,2025-08-24,ATM출금,83506,금융/이체/저축,송금
fin_124,2025-07-14,국민은행,185260,금융/이체/저축,투자이체
fin_125,2024-11-28,예금이체,12947,금융/이체/저축,투자이체
fin_126,2025-09-11,우리은행,150797,금융/이체/저축,예금이체
fin_127,2025-10-16,신한은행,91296,금융/이체/저축,예금이체
fin_128,2025-05-25,우리은행,125242,금융/이체/저축,이체
fin_129,2025-10-13,증권계좌,74332,금융/이체/저축,송금
fin_130,2024-11-28,ATM출금,33754,금융/이체/저축,투자이체
fin_131,2025-08-13,하나은행,193740,금융/이체/저축,예금이체
fin_132,2025-11-01,하나은행,4509,금융/이체/저축,현금인출
fin_133,2025-10-16,예금이체,128463,금융/이체/저축,송금
fin_134,2025-05-29,증권계좌,173601,금융/이체/저축,이체
fin_135,2025-06-12,ATM입금,104183,금융/이체/저축,송금
fin_136,2025-08-01,적금이체,68503,금융/이체/저축,적금납입
fin_137,2025-02-11,ATM입금,166536,금융/이체/저축,이체
fin_138,2025-11-13,우리은행,26897,금융/이체/저축,이체
fin_139,2024-12-25,증권계좌,52062,금융/이체/저축,송금
fin_140,2025-10-12,ATM입금,140102,금융/이체/저축,예금이체
fin_141,2025-10-12,ATM출금,51945,금융/이체/저축,송금
fin_142,2025-11-11,우리은행,15654,금융/이체/저축,투자이체
fin_143,2025-05-24,토스송금,130542,금융/이체/저축,적금납입
fin_144,2025-03-23,카카오페이송금,41898,금융/이체/저축,투자이체
fin_145,2024-12-15,우리은행,2529,금융/이체/저축,현금인출
fin_146,2025-08-24,우리은행,168489,금융/이체/저축,송금
fin_147,2025-08-25,예금이체,120400,금융/이체/저축,이체
fin_148,2025-03-17,토스송금,65220,금융/이체/저축,이체
fin_149,2024-12-01,ATM입금,112555,금융/이체/저축,현금인출
fin_150,2025-02-19,예금이체,32112,금융/이체/저축,현금인출
fin_151,2025-02-14,우리은행,59878,금융/이체/저축,현금인출
fin_152,2025-07-30,하나은행,188100,금융/이체/저축,예금이체
fin_153,2025-02-13,ATM출금,162562,금융/이체/저축,현금인출
fin_154,2024-12-26,증권계좌,91453,금융/이체/저축,이체
fin_155,2025-09-02,ATM입금,141888,금융/이체/저축,예금이체
fin_156,2025-07-03,ATM입금,57314,금융/이체/저축,현금인출
fin_157,2025-05-06,예금이체,198072,금융/이체/저축,적금납입
fin_158,2025-04-12,예금이체,176562,금융/이체/저축,예금이체
fin_159,2025-10-26,증권계좌,127336,금융/이체/저축,송금
fin_160,2025-07-26,국민은행,73631,금융/이체/저축,예금이체
fin_161,2025-02-10,신한은행,148005,금융/이체/저축,적금납입
fin_162,2025-04-27,카카오페이송금,43846,금융/이체/저축,예금이체
fin_163,2024-12-16,ATM출금,54280,금융/이체/저축,적금납입
fin_164,2025-10-15,토스송금,185988,금융/이체/저축,이체
fin_165,2025-11-09,ATM입금,16291,금융/이체/저축,투자이체
fin_166,2025-01-23,우리은행,189441,금융/이체/저축,예금이체
fin_167,2025-04-23,ATM입금,143143,금융/이체/저축,예금이체
fin_168,2025-10-05,국민은행,39278,금융/이체/저축,예금이체
fin_169,2025-07-26,국민은행,88653,금융/이체/저축,예금이체
fin_170,2025-05-15,신한은행,86369,금융/이체/저축,이체
fin_171,2025-05-29,우리은행,162913,금융/이체/저축,현금인출
fin_172,2025-08-24,증권계좌,47990,금융/이체/저축,현금인출
fin_173,2025-05-23,예금이체,145427,금융/이체/저축,송금
fin_174,2025-07-24,하나은행,94132,금융/이체/저축,현금인출
fin_175,2025-08-29,우리은행,178662,금융/이체/저축,이체
fin_176,2025-03-22,ATM입금,42392,금융/이체/저축,적금납입
fin_177,2025-02-09,우리은행,91647,금융/이체/저축,이체
fin_178,2025-08-20,카카오페이송금,69228,금융/이체/저축,투자이체
fin_179,2025-02-04,우리은행,51465,금융/이체/저축,이체
fin_180,2025-07-07,하나은행,26130,금융/이체/저축,현금인출
fin_181,2025-07-26,신한은행,10362,금융/이체/저축,송금
fin_182,2025-02-08,우리은행,128664,금융/이체/저축,예금이체
fin_183,2025-10-05,ATM입금,3651,금융/이체/저축,예금이체
fin_184,2025-04-02,하나은행,141841,금융/이체/저축,적금납입
fin_185,2025-04-27,토스송금,103761,금융/이체/저축,송금
fin_186,2025-03-07,ATM입금,129804,금융/이체/저축,현금인출
fin_187,2025-02-26,증권계좌,179107,금융/이체/저축,투자이체
fin_188,2025-09-10,ATM출금,181206,금융/이체/저축,예금이체
fin_189,2025-07-03,신한은행,55711,금융/이체/저축,송금
fin_190,2025-04-01,증권계좌,195119,금융/이체/저축,투자이체
fin_191,2025-03-21,하나은행,99618,금융/이체/저축,투자이체
fin_192,2025-11-10,하나은행,44528,금융/이체/저축,이체
fin_193,2025-11-19,신한은행,55972,금융/이체/저축,현금인출
fin_194,2025-09-11,증권계좌,134064,금융/이체/저축,투자이체
fin_195,2025-07-19,신한은행,55410,금융/이체/저축,송금
fin_196,2025-04-02,적금이체,109985,금융/이체/저축,예금이체
fin_197,2024-11-22,카카오페이송금,25886,금융/이체/저축,현금인출
fin_198,2025-03-17,증권계좌,67285,금융/이체/저축,예금이체
fin_199,2025-10-14,토스송금,17529,금융/이체/저축,예금이체
fin_200,2025-06-02,ATM출금,114389,금융/이체/저축,투자이체
fin_201,2024-12-23,신한은행,160990,금융/이체/저축,이체
fin_202,2025-03-30,하나은행,112639,금융/이체/저축,송금
fin_203,2025-04-07,예금이체,72854,금융/이체/저축,현금인출
fin_204,2025-06-18,ATM입금,40709,금융/이체/저축,투자이체
fin_205,2025-08-14,하나은행,76831,금융/이체/저축,적금납입
fin_206,2025-04-10,카카오페이송금,78056,금융/이체/저축,현금인출
fin_207,2025-02-14,예금이체,150639,금융/이체/저축,현금인출
fin_208,2025-08-04,적금이체,140058,금융/이체/저축,송금
fin_209,2025-08-08,ATM입금,183924,금융/이체/저축,예금이체
fin_210,2025-05-20,ATM출금,107920,금융/이체/저축,이체
fin_211,2025-03-02,ATM출금,38488,금융/이체/저축,송금
fin_212,2025-11-10,카카오페이송금,71207,금융/이체/저축,이체
fin_213,2024-12-04,하나은행,74286,금융/이체/저축,투자이체
fin_214,2025-02-25,토스송금,197326,금융/이체/저축,이체
fin_215,2025-04-04,하나은행,9419,금융/이체/저축,송금
fin_216,2025-01-09,ATM입금,197727,금융/이체/저축,송금
fin_217,2025-06-15,신한은행,16520,금융/이체/저축,투자이체
fin_218,2025-02-06,적금이체,89267,금융/이체/저축,예금이체
fin_219,2025-03-09,예금이체,148455,금융/이체/저축,현금인출
fin_220,2025-03-03,ATM출금,143322,금융/이체/저축,이체
fin_221,2025-07-19,하나은행,30225,금융/이체/저축,현금인출
fin_222,2025-01-21,신한은행,23931,금융/이체/저축,송금
fin_223,2025-03-18,증권계좌,12414,금융/이체/저축,이체
fin_224,2025-04-06,신한은행,63701,금융/이체/저축,이체
fin_225,2025-03-04,예금이체,149146,금융/이체/저축,송금
fin_226,2025-10-27,카카오페이송금,48601,금융/이체/저축,현금인출
fin_227,2025-04-01,ATM출금,103018,금융/이체/저축,적금납입
fin_228,2025-09-11,예금이체,161243,금융/이체/저축,현금인출
fin_229,2025-09-25,신한은행,41198,금융/이체/저축,이체
fin_230,2025-05-15,적금이체,69603,금융/이체/저축,현금인출
fin_231,2025-08-18,신한은행,137464,금융/이체/저축,송금
fin_232,2025-02-08,우리은행,6545,금융/이체/저축,투자이체
fin_233,2025-09-09,ATM입금,149801,금융/이체/저축,송금
fin_234,2025-04-14,토스송금,77770,금융/이체/저축,현금인출
fin_235,2025-03-05,카카오페이송금,34722,금융/이체/저축,송금
fin_236,2025-08-21,국민은행,176026,금융/이체/저축,적금납입
fin_237,2025-06-27,신한은행,164038,금융/이체/저축,적금납입
fin_238,2024-11-27,카카오페이송금,48476,금융/이체/저축,현금인출
fin_239,2025-04-26,카카오페이송금,46698,금융/이체/저축,예금이체
fin_240,2025-05-01,ATM입금,173493,금융/이체/저축,예금이체
fin_241,2025-05-06,국민은행,121891,금융/이체/저축,송금
fin_242,2025-03-03,신한은행,14138,금융/이체/저축,현금인출
fin_243,2025-07-13,토스송금,17162,금융/이체/저축,투자이체
fin_244,2025-09-08,신한은행,3576,금융/이체/저축,적금납입
fin_245,2025-02-04,증권계좌,12485,금융/이체/저축,적금납입
fin_246,2025-07-12,ATM입금,151218,금융/이체/저축,예금이체
fin_247,2025-02-16,토스송금,154134,금융/이체/저축,현금인출
fin_248,2025-03-27,증권계좌,63870,금융/이체/저축,예금이체
fin_249,2025-06-05,토스송금,47598,금융/이체/저축,예금이체
fin_250,2025-06-25,신한은행,167372,금융/이체/저축,송금
fin_251,2025-01-08,국민은행,99972,금융/이체/저축,예금이체
fin_252,2025-06-09,ATM입금,135741,금융/이체/저축,현금인출
fin_253,2025-06-28,카카오페이송금,8284,금융/이체/저축,적금납입
fin_254,2025-03-12,ATM출금,52714,금융/이체/저축,투자이체
fin_255,2025-03-01,국민은행,193062,금융/이체/저축,투자이체
fin_256,2025-09-26,우리은행,193748,금융/이체/저축,이체
fin_257,2025-01-09,하나은행,10474,금융/이체/저축,투자이체
fin_258,2025-08-27,우리은행,122016,금융/이체/저축,예금이체
fin_259,2025-01-08,예금이체,172728,금융/이체/저축,현금인출
fin_260,2025-10-05,증권계좌,30370,금융/이체/저축,예금이체
fin_261,2025-01-16,카카오페이송금,82315,금융/이체/저축,현금인출
fin_262,2025-04-27,증권계좌,182972,금융/이체/저축,예금이체
fin_263,2025-01-26,ATM입금,97388,금융/이체/저축,적금납입
fin_264,2025-08-08,카카오페이송금,40510,금융/이체/저축,투자이체
fin_265,2025-08-24,신한은행,189114,금융/이체/저축,현금인출
fin_266,2025-05-09,ATM입금,24732,금융/이체/저축,투자이체
fin_267,2025-04-28,신한은행,191991,금융/이체/저축,송금
fin_268,2025-06-20,토스송금,161432,금융/이체/저축,현금인출
fin_269,2025-03-12,증권계좌,12536,금융/이체/저축,투자이체
fin_270,2024-12-17,적금이체,30606,금융/이체/저축,투자이체
fin_271,2025-10-20,증권계좌,81341,금융/이체/저축,이체
fin_272,2025-03-01,증권계좌,161619,금융/이체/저축,예금이체
fin_273,2024-12-05,우리은행,70369,금융/이체/저축,송금
fin_274,2025-02-23,신한은행,128553,금융/이체/저축,투자이체
fin_275,2025-01-16,토스송금,90489,금융/이체/저축,투자이체
fin_276,2025-11-07,증권계좌,194273,금융/이체/저축,송금
fin_277,2025-09-12,증권계좌,10009,금융/이체/저축,이체
fin_278,2025-11-13,토스송금,40298,금융/이체/저축,송금
fin_279,2025-02-27,적금이체,149442,금융/이체/저축,이체
fin_280,2025-11-10,예금이체,162873,금융/이체/저축,송금
fin_281,2024-11-24,카카오페이송금,36234,금융/이체/저축,투자이체
fin_282,2025-10-18,토스송금,112887,금융/이체/저축,예금이체
fin_283,2025-03-08,증권계좌,176585,금융/이체/저축,예금이체
fin_284,2025-11-19,카카오페이송금,92329,금융/이체/저축,예금이체
fin_285,2025-04-19,토스송금,47351,금융/이체/저축,적금납입
fin_286,2025-11-10,예금이체,133288,금융/이체/저축,송금
fin_287,2025-08-30,토스송금,23908,금융/이체/저축,현금인출
fin_288,2025-06-20,카카오페이송금,2398,금융/이체/저축,이체
fin_289,2025-08-20,토스송금,9008,금융/이체/저축,이체
fin_290,2025-05-25,국민은행,84977,금융/이체/저축,송금
fin_291,2025-07-27,우리은행,32351,금융/이체/저축,적금납입
fin_292,2025-09-17,적금이체,167768,금융/이체/저축,이체
fin_293,2025-08-18,ATM출금,33008,금융/이체/저축,예금이체
fin_294,2025-03-03,적금이체,160322,금융/이체/저축,적금납입
fin_295,2025-07-24,국민은행,53682,금융/이체/저축,이체
fin_296,2025-02-18,국민은행,5379,금융/이체/저축,이체
fin_297,2025-01-24,신한은행,61138,금융/이체/저축,적금납입
fin_298,2025-02-08,카카오페이송금,42418,금융/이체/저축,이체
fin_299,2025-11-01,하나은행,139597,금융/이체/저축,현금인출
fin_300,2025-05-12,적금이체,67343,금융/이체/저축,이체
fin_301,2025-08-12,카카오페이송금,139675,금융/이체/저축,투자이체
fin_302,2025-10-27,ATM입금,50948,금융/이체/저축,투자이체
fin_303,2025-10-16,신한은행,78157,금융/이체/저축,이체
fin_304,2025-05-07,증권계좌,116605,금융/이체/저축,투자이체
fin_305,2025-06-12,우리은행,46450,금융/이체/저축,현금인출
fin_306,2025-06-21,토스송금,126352,금융/이체/저축,송금
fin_307,2025-07-05,하나은행,45647,금융/이체/저축,적금납입
fin_308,2025-05-25,증권계좌,134180,금융/이체/저축,송금
fin_309,2025-01-28,적금이체,125394,금융/이체/저축,투자이체
fin_310,2025-10-23,우리은행,68334,금융/이체/저축,이체
fin_311,2024-12-11,하나은행,192984,금융/이체/저축,현금인출
fin_312,2025-03-01,토스송금,53642,금융/이체/저축,예금이체
fin_313,2025-03-13,적금이체,156131,금융/이체/저축,투자이체
fin_314,2025-06-25,신한은행,141825,금융/이체/저축,현금인출
fin_315,2025-10-04,ATM출금,2475,금융/이체/저축,송금
fin_316,2025-06-10,토스송금,80895,금융/이체/저축,투자이체
fin_317,2025-09-28,토스송금,44466,금융/이체/저축,현금인출
fin_318,2025-07-19,ATM입금,1582,금융/이체/저축,송금
fin_319,2025-09-09,적금이체,98859,금융/이체/저축,현금인출
fin_320,2025-04-22,적금이체,188384,금융/이체/저축,이체
fin_321,2025-05-03,ATM출금,93677,금융/이체/저축,예금이체
fin_322,2025-05-08,신한은행,127873,금융/이체/저축,현금인출
fin_323,2025-04-05,우리은행,40664,금융/이체/저축,예금이체
fin_324,2025-10-29,토스송금,84258,금융/이체/저축,예금이체
fin_325,2025-02-07,토스송금,148148,금융/이체/저축,현금인출
fin_326,2025-02-24,신한은행,130052,금융/이체/저축,현금인출
fin_327,2025-08-30,ATM출금,184529,금융/이체/저축,투자이체
fin_328,2025-02-20,ATM출금,117163,금융/이체/저축,현금인출
fin_329,2025-06-17,하나은행,192011,금융/이체/저축,투자이체
fin_330,2025-10-21,ATM입금,64385,금융/이체/저축,이체
fin_331,2025-10-13,신한은행,104384,금융/이체/저축,투자이체
fin_332,2025-01-22,카카오페이송금,199688,금융/이체/저축,송금
fin_333,2025-10-30,하나은행,163019,금융/이체/저축,송금
fin_334,2025-07-20,적금이체,32934,금융/이체/저축,현금인출
fin_335,2025-08-28,토스송금,114455,금융/이체/저축,적금납입
fin_336,2025-04-28,카카오페이송금,194150,금융/이체/저축,투자이체
fin_337,2025-07-12,국민은행,59219,금융/이체/저축,투자이체
fin_338,2025-03-31,예금이체,30349,금융/이체/저축,현금인출
fin_339,2025-08-27,신한은행,59707,금융/이체/저축,적금납입
fin_340,2025-02-11,카카오페이송금,97460,금융/이체/저축,예금이체
fin_341,2025-01-26,예금이체,84360,금융/이체/저축,현금인출
fin_342,2025-05-28,토스송금,172056,금융/이체/저축,현금인출
fin_343,2025-10-03,하나은행,58826,금융/이체/저축,적금납입
fin_344,2025-03-06,적금이체,109164,금융/이체/저축,송금
fin_345,2025-03-22,ATM입금,124043,금융/이체/저축,송금
fin_346,2025-10-03,적금이체,195749,금융/이체/저축,송금
fin_347,2024-12-21,신한은행,109369,금융/이체/저축,송금
fin_348,2024-12-21,카카오페이송금,43430,금융/이체/저축,이체
fin_349,2025-05-06,토스송금,77728,금융/이체/저축,송금
fin_350,2025-03-11,ATM출금,162095,금융/이체/저축,이체
fin_351,2025-01-24,신한은행,107663,금융/이체/저축,예금이체
fin_352,2025-07-23,예금이체,199063,금융/이체/저축,투자이체
fin_353,2025-10-25,ATM입금,28830,금융/이체/저축,투자이체
fin_354,2024-12-29,예금이체,69757,금융/이체/저축,현금인출
fin_355,2025-06-25,예금이체,31809,금융/이체/저축,투자이체
fin_356,2025-09-18,ATM출금,95606,금융/이체/저축,이체
fin_357,2025-10-30,ATM입금,25384,금융/이체/저축,투자이체
fin_358,2025-06-01,우리은행,30492,금융/이체/저축,이체
fin_359,2025-07-31,국민은행,51095,금융/이체/저축,적금납입
fin_360,2025-09-27,토스송금,66197,금융/이체/저축,예금이체
fin_361,2025-07-06,신한은행,111238,금융/이체/저축,예금이체
fin_362,2025-03-07,하나은행,158826,금융/이체/저축,적금납입
fin_363,2025-09-28,ATM입금,139432,금융/이체/저축,현금인출
fin_364,2025-06-22,예금이체,169903,금융/이체/저축,송금
fin_365,2025-03-01,증권계좌,38498,금융/이체/저축,투자이체
fin_366,2025-05-22,ATM출금,176053,금융/이체/저축,적금납입
fin_367,2025-03-18,ATM입금,10708,금융/이체/저축,현금인출
fin_368,2025-03-28,적금이체,59369,금융/이체/저축,이체
fin_369,2025-09-28,ATM입금,98876,금융/이체/저축,이체
fin_370,2024-11-20,토스송금,66347,금융/이체/저축,송금
fin_371,2025-05-07,신한은행,58895,금융/이체/저축,적금납입
fin_372,2025-01-09,우리은행,192068,금융/이체/저축,투자이체
fin_373,2025-08-04,카카오페이송금,64037,금융/이체/저축,송금
fin_374,2024-12-05,하나은행,107108,금융/이체/저축,예금이체
fin_375,2025-06-26,우리은행,148655,금융/이체/저축,송금
fin_376,2025-11-15,하나은행,134534,금융/이체/저축,예금이체
fin_377,2025-11-07,하나은행,149502,금융/이체/저축,이체
fin_378,2025-09-23,증권계좌,153802,금융/이체/저축,이체
fin_379,2025-10-05,토스송금,28445,금융/이체/저축,적금납입
fin_380,2025-09-24,국민은행,122397,금융/이체/저축,현금인출
fin_381,2025-01-27,적금이체,108639,금융/이체/저축,이체
fin_382,2025-02-16,예금이체,58346,금융/이체/저축,이체
fin_383,2025-09-27,카카오페이송금,155049,금융/이체/저축,투자이체
fin_384,2024-11-20,토스송금,89777,금융/이체/저축,예금이체
fin_385,2025-03-23,ATM출금,153849,금융/이체/저축,현금인출
fin_386,2025-05-29,적금이체,63377,금융/이체/저축,예금이체
fin_387,2025-05-28,하나은행,30131,금융/이체/저축,예금이체
fin_388,2025-04-29,신한은행,196998,금융/이체/저축,예금이체
fin_389,2025-03-23,예금이체,148569,금융/이체/저축,적금납입
fin_390,2025-05-18,하나은행,85891,금융/이체/저축,적금납입
fin_391,2025-01-03,신한은행,81105,금융/이체/저축,투자이체
fin_392,2025-06-08,예금이체,139193,금융/이체/저축,투자이체
fin_393,2025-05-13,ATM출금,47707,금융/이체/저축,송금
fin_394,2025-04-29,우리은행,196336,금융/이체/저축,송금
fin_395,2025-07-13,ATM입금,189783,금융/이체/저축,적금납입
fin_396,2025-10-26,증권계좌,186260,금융/이체/저축,적금납입
fin_397,2025-02-12,적금이체,97157,금융/이체/저축,송금
fin_398,2025-07-23,증권계좌,119177,금융/이체/저축,투자이체
fin_399,2025-05-13,신한은행,165181,금융/이체/저축,이체
fin_400,2025-07-05,ATM입금,84731,금융/이체/저축,적금납입
fin_401,2024-11-26,하나은행,44178,금융/이체/저축,투자이체
fin_402,2025-11-08,국민은행,135918,금융/이체/저축,적금납입
fin_403,2025-04-03,ATM입금,3379,금융/이체/저축,적금납입
fin_404,2025-04-29,ATM출금,133485,금융/이체/저축,현금인출
fin_405,2025-11-19,ATM입금,124347,금융/이체/저축,이체
fin_406,2025-10-16,우리은행,22417,금융/이체/저축,송금
fin_407,2025-06-22,하나은행,77760,금융/이체/저축,현금인출
fin_408,2025-01-25,증권계좌,20717,금융/이체/저축,현금인출
fin_409,2025-10-05,우리은행,146064,금융/이체/저축,예금이체
fin_410,2024-12-15,적금이체,96221,금융/이체/저축,예금이체
fin_411,2025-06-08,예금이체,80975,금융/이체/저축,현금인출
fin_412,2025-06-22,적금이체,190328,금융/이체/저축,투자이체
